    0.1687068536E-02     0.7542571746E-03     0.4117018411E-05     0.8719403302E-03     0.2700755938E-06    -0.1310631962E+02     0.5315977626E+03     0.3650527319E+04
    0.1680357791E-02     0.7498334847E-03     0.3985707716E-05     0.8625470079E-03     0.2590763279E-06    -0.1335151304E+02     0.5348400555E+03     0.3670695766E+04
    0.1673725221E-02     0.7454582593E-03     0.3858732905E-05     0.8532542238E-03     0.2485229178E-06    -0.1359984052E+02     0.5380753392E+03     0.3690855551E+04
    0.1667168796E-02     0.7411304984E-03     0.3735972210E-05     0.8440604112E-03     0.2383979646E-06    -0.1385143473E+02     0.5413033388E+03     0.3711005478E+04
    0.1660691480E-02     0.7368514209E-03     0.3617317301E-05     0.8349665306E-03     0.2286853885E-06    -0.1410626241E+02     0.5445237828E+03     0.3731144183E+04
    0.1654288104E-02     0.7326185092E-03     0.3502635203E-05     0.8259689249E-03     0.2193678093E-06    -0.1436430201E+02     0.5477366833E+03     0.3751272048E+04
    0.1647958350E-02     0.7284314083E-03     0.3391807826E-05     0.8170664265E-03     0.2104292840E-06    -0.1462568342E+02     0.5509420453E+03     0.3771389646E+04
    0.1641702493E-02     0.7242901476E-03     0.3284729582E-05     0.8082586717E-03     0.2018552535E-06    -0.1489038112E+02     0.5541395913E+03     0.3791495553E+04
    0.1635519835E-02     0.7201943231E-03     0.3181294873E-05     0.7995448049E-03     0.1936315445E-06    -0.1515829603E+02     0.5573290471E+03     0.3811588358E+04
    0.1629405347E-02     0.7161415102E-03     0.3081384582E-05     0.7909213886E-03     0.1857433884E-06    -0.1542956487E+02     0.5605104116E+03     0.3831668498E+04
    0.1623362144E-02     0.7121329899E-03     0.2984906106E-05     0.7823894635E-03     0.1781781818E-06    -0.1570428692E+02     0.5636834098E+03     0.3851734705E+04
    0.1617388182E-02     0.7081676583E-03     0.2891751677E-05     0.7739470865E-03     0.1709225923E-06    -0.1598238978E+02     0.5668480343E+03     0.3871787207E+04
    0.1611479210E-02     0.7042434553E-03     0.2801813596E-05     0.7655913016E-03     0.1639636904E-06    -0.1626404079E+02     0.5700042713E+03     0.3891826172E+04
    0.1605642160E-02     0.7003633251E-03     0.2715012637E-05     0.7573249570E-03     0.1572906769E-06    -0.1654909001E+02     0.5731518404E+03     0.3911850534E+04
    0.1599864678E-02     0.6965216807E-03     0.2631232601E-05     0.7491413146E-03     0.1508907887E-06    -0.1683762686E+02     0.5762907214E+03     0.3931860331E+04
    0.1594158807E-02     0.6927236859E-03     0.2550406987E-05     0.7410456001E-03     0.1447545715E-06    -0.1712961744E+02     0.5794206334E+03     0.3951854402E+04
    0.1588512147E-02     0.6889638604E-03     0.2472430850E-05     0.7330315850E-03     0.1388706416E-06    -0.1742495991E+02     0.5825412988E+03     0.3971831286E+04
    0.1582929566E-02     0.6852441334E-03     0.2397223937E-05     0.7251006812E-03     0.1332291835E-06    -0.1772393641E+02     0.5856526929E+03     0.3991791339E+04
    0.1577411799E-02     0.6815644744E-03     0.2324697452E-05     0.7172521536E-03     0.1278201001E-06    -0.1802633268E+02     0.5887549643E+03     0.4011735711E+04
    0.1571948185E-02     0.6779186166E-03     0.2254715667E-05     0.7094786564E-03     0.1226303923E-06    -0.1833243979E+02     0.5918496377E+03     0.4031674472E+04
    0.1566544043E-02     0.6743087157E-03     0.2187209585E-05     0.7017818876E-03     0.1176517536E-06    -0.1864240151E+02     0.5949366555E+03     0.4051607903E+04
    0.1561198696E-02     0.6707344344E-03     0.2122108003E-05     0.6941612230E-03     0.1128760848E-06    -0.1895594365E+02     0.5980157136E+03     0.4071534276E+04
    0.1555905081E-02     0.6671925981E-03     0.2059328174E-05     0.6866128200E-03     0.1082947772E-06    -0.1927323356E+02     0.6010867487E+03     0.4091453813E+04
    0.1550669549E-02     0.6636858950E-03     0.1998812144E-05     0.6791392073E-03     0.1039008600E-06    -0.1959436713E+02     0.6041494558E+03     0.4111365142E+04
    0.1545488981E-02     0.6602128486E-03     0.1940486103E-05     0.6717383171E-03     0.9968660507E-07    -0.1991915839E+02     0.6072037663E+03     0.4131268114E+04
    0.1540359336E-02     0.6567715992E-03     0.1884278041E-05     0.6644077266E-03     0.9564460762E-07    -0.2024778833E+02     0.6102496049E+03     0.4151162927E+04
    0.1535286038E-02     0.6533645191E-03     0.1830136318E-05     0.6571498981E-03     0.9176884342E-07    -0.2058023281E+02     0.6132864339E+03     0.4171046583E+04
    0.1530264617E-02     0.6499895660E-03     0.1777991141E-05     0.6499622313E-03     0.8805236177E-07    -0.2091638954E+02     0.6163141798E+03     0.4190919007E+04
    0.1525291673E-02     0.6466450772E-03     0.1727772936E-05     0.6428422778E-03     0.8448833086E-07    -0.2125658189E+02     0.6193329874E+03     0.4210781792E+04
    0.1520374749E-02     0.6433342164E-03     0.1679433437E-05     0.6357929664E-03     0.8107131178E-07    -0.2160069345E+02     0.6223425429E+03     0.4230633259E+04
    0.1515505055E-02     0.6400533127E-03     0.1632909741E-05     0.6288107077E-03     0.7779535796E-07    -0.2194863277E+02     0.6253423166E+03     0.4250470788E+04
    0.1510688167E-02     0.6368045071E-03     0.1588147259E-05     0.6218968383E-03     0.7465484816E-07    -0.2230051959E+02     0.6283324424E+03     0.4270295435E+04
